公司名,时间,目标词的总词频,总词频,比值
300390天华新能,2019,0,139794,0.0000
300390天华新能,2020,0,142010,0.0000
300390天华新能,2021,0,147243,0.0000
300390天华新能,2022,0,164592,0.0000
300391长药控股,2014,1,76310,0.0013
300391长药控股,2015,5,99050,0.0050
300391长药控股,2016,3,105527,0.0028
300391长药控股,2017,9,127941,0.0070
300391长药控股,2018,15,124317,0.0121
300391长药控股,2019,11,129076,0.0085
300391长药控股,2020,6,155449,0.0039
300391长药控股,2021,4,157590,0.0025
300391长药控股,2022,3,165310,0.0018
300393中来股份,2014,0,111327,0.0000
300393中来股份,2015,0,114586,0.0000
300393中来股份,2016,0,128831,0.0000
300393中来股份,2017,0,149151,0.0000
300393中来股份,2018,0,148936,0.0000
300393中来股份,2019,0,181383,0.0000
300393中来股份,2020,1,200145,0.0005
300393中来股份,2021,6,209575,0.0029
300393中来股份,2022,0,206209,0.0000
300394天孚通信,2015,0,103656,0.0000
300394天孚通信,2016,0,101646,0.0000
300394天孚通信,2017,0,116805,0.0000
300394天孚通信,2018,0,122762,0.0000
300394天孚通信,2019,0,131072,0.0000
300394天孚通信,2020,0,152555,0.0000
300394天孚通信,2021,3,171678,0.0017
300394天孚通信,2022,0,175838,0.0000
300395菲利华,2014,0,92168,0.0000
300395菲利华,2015,0,99039,0.0000
300395菲利华,2016,10,108691,0.0092
300395菲利华,2017,9,113542,0.0079
300395菲利华,2018,8,111254,0.0072
300395菲利华,2019,9,122740,0.0073
300395菲利华,2020,9,131196,0.0069
300395菲利华,2021,10,140403,0.0071
300395菲利华,2022,9,147498,0.0061
300396迪瑞医疗,2014,0,104140,0.0000
300396迪瑞医疗,2015,0,130877,0.0000
300396迪瑞医疗,2016,3,162943,0.0018
300396迪瑞医疗,2017,2,169501,0.0012
300396迪瑞医疗,2018,3,129928,0.0023
300396迪瑞医疗,2019,1,166123,0.0006
300396迪瑞医疗,2020,0,168258,0.0000
300396迪瑞医疗,2021,0,176350,0.0000
300396迪瑞医疗,2022,0,173683,0.0000
300397天和防务,2014,0,89771,0.0000
300397天和防务,2015,0,105167,0.0000
300397天和防务,2016,0,121014,0.0000
300397天和防务,2017,0,139399,0.0000
300397天和防务,2018,0,123818,0.0000
300397天和防务,2019,2,131531,0.0015
300397天和防务,2020,0,160221,0.0000
300397天和防务,2021,0,175749,0.0000
300397天和防务,2022,1,187277,0.0005
300398飞凯材料,2014,0,86738,0.0000
300398飞凯材料,2015,2,106195,0.0019
300398飞凯材料,2016,3,117482,0.0026
300398飞凯材料,2017,11,162400,0.0068
300398飞凯材料,2018,11,150439,0.0073
300398飞凯材料,2019,11,174026,0.0063
300398飞凯材料,2020,11,189521,0.0058
300398飞凯材料,2021,7,191961,0.0036
300398飞凯材料,2022,4,197833,0.0020
300399天利科技,2014,8,128336,0.0062
300399天利科技,2015,0,124157,0.0000
300399天利科技,2016,0,129536,0.0000
300399天利科技,2017,0,116180,0.0000
300399天利科技,2018,0,122326,0.0000
300399天利科技,2019,0,132699,0.0000
300399天利科技,2020,1,120574,0.0008
300399天利科技,2021,1,110123,0.0009
300399天利科技,2022,1,108636,0.0009
300400劲拓股份,2014,0,94980,0.0000
300400劲拓股份,2015,0,95296,0.0000
300400劲拓股份,2016,0,96494,0.0000
300400劲拓股份,2017,0,117716,0.0000
300400劲拓股份,2018,1,135277,0.0007
300400劲拓股份,2019,2,145308,0.0014
300400劲拓股份,2020,2,140900,0.0014
300400劲拓股份,2021,2,148428,0.0013
300400劲拓股份,2022,5,125380,0.0040
300401花园生物,2014,8,89564,0.0089
300401花园生物,2015,7,101733,0.0069
300401花园生物,2016,3,101513,0.0030
300401花园生物,2017,1,101826,0.0010
300401花园生物,2018,0,104359,0.0000
300401花园生物,2019,0,112363,0.0000
300401花园生物,2020,1,115938,0.0009
300401花园生物,2021,1,134362,0.0007
300401花园生物,2022,1,140034,0.0007
300402宝色股份,2014,0,106130,0.0000
300402宝色股份,2015,0,114561,0.0000
300402宝色股份,2016,4,125320,0.0032
300402宝色股份,2017,2,142027,0.0014
300402宝色股份,2018,0,126744,0.0000
300402宝色股份,2019,1,150114,0.0007
300402宝色股份,2020,0,150864,0.0000
300402宝色股份,2021,0,150494,0.0000
300402宝色股份,2022,0,160295,0.0000
300403汉宇集团,2014,0,119711,0.0000
300403汉宇集团,2015,0,117107,0.0000
300403汉宇集团,2016,0,128218,0.0000
300403汉宇集团,2017,0,136616,0.0000
300403汉宇集团,2018,0,133154,0.0000
300403汉宇集团,2019,0,128182,0.0000
300403汉宇集团,2020,0,123144,0.0000
300403汉宇集团,2021,1,129208,0.0008
300403汉宇集团,2022,0,142008,0.0000
300404博济医药,2015,0,102839,0.0000
300404博济医药,2016,0,117393,0.0000
300404博济医药,2017,1,120132,0.0008
300404博济医药,2018,0,124945,0.0000
300404博济医药,2019,2,144746,0.0014
300404博济医药,2020,0,142453,0.0000
300404博济医药,2021,9,154071,0.0058
300404博济医药,2022,4,155412,0.0026
300405科隆股份,2014,0,80464,0.0000
300405科隆股份,2015,0,100779,0.0000
300405科隆股份,2016,1,129988,0.0008
300405科隆股份,2017,2,136705,0.0015
300405科隆股份,2018,1,139075,0.0007
300405科隆股份,2019,1,151962,0.0007
300405科隆股份,2020,1,147082,0.0007
300405科隆股份,2021,0,155385,0.0000
300405科隆股份,2022,0,168776,0.0000
300406九强生物,2014,0,103725,0.0000
300406九强生物,2015,0,98567,0.0000
300406九强生物,2016,0,115698,0.0000
300406九强生物,2017,0,131749,0.0000
300406九强生物,2018,0,128034,0.0000
300406九强生物,2019,0,135003,0.0000
300406九强生物,2020,0,161573,0.0000
300406九强生物,2021,1,216688,0.0005
300406九强生物,2022,0,244254,0.0000
300407凯发电气,2014,14,96346,0.0145
300407凯发电气,2015,13,103291,0.0126
300407凯发电气,2016,14,131693,0.0106
300407凯发电气,2017,16,125011,0.0128
300407凯发电气,2018,13,127173,0.0102
300407凯发电气,2019,10,135019,0.0074
300407凯发电气,2020,12,128017,0.0094
300407凯发电气,2021,8,130103,0.0061
300407凯发电气,2022,8,137323,0.0058
300408三环集团,2014,1,113983,0.0009
300408三环集团,2015,1,117706,0.0008
300408三环集团,2016,1,122497,0.0008
300408三环集团,2017,0,138209,0.0000
300408三环集团,2018,0,128004,0.0000
300408三环集团,2019,0,123888,0.0000
300408三环集团,2020,0,127662,0.0000
300408三环集团,2021,0,130627,0.0000
300408三环集团,2022,6,119938,0.0050
300409道氏技术,2014,4,102939,0.0039
300409道氏技术,2015,4,106858,0.0037
300409道氏技术,2016,4,112679,0.0035
300409道氏技术,2017,3,124436,0.0024
300409道氏技术,2018,3,135996,0.0022
300409道氏技术,2019,4,155798,0.0026
300409道氏技术,2020,4,152339,0.0026
300409道氏技术,2021,7,165419,0.0042
300409道氏技术,2022,7,199772,0.0035
300410正业科技,2014,0,91211,0.0000
300410正业科技,2015,0,114440,0.0000
300410正业科技,2016,0,126058,0.0000
300410正业科技,2017,1,168569,0.0006
300410正业科技,2018,1,160297,0.0006
300410正业科技,2019,1,174738,0.0006
300410正业科技,2020,1,174294,0.0006
300410正业科技,2021,0,176034,0.0000
300410正业科技,2022,1,179302,0.0006
300411金盾股份,2014,0,76408,0.0000
300411金盾股份,2015,0,83068,0.0000
300411金盾股份,2016,0,83872,0.0000
300411金盾股份,2017,1,132849,0.0008
300411金盾股份,2018,1,170934,0.0006
300411金盾股份,2019,0,191297,0.0000
300411金盾股份,2020,0,166357,0.0000
300411金盾股份,2021,0,158525,0.0000
300411金盾股份,2022,0,143415,0.0000
300412迦南科技,2014,0,85968,0.0000
300412迦南科技,2015,0,100687,0.0000
300412迦南科技,2016,0,124477,0.0000
300412迦南科技,2017,4,142732,0.0028
300412迦南科技,2018,5,137284,0.0036
300412迦南科技,2019,5,146840,0.0034
300412迦南科技,2020,5,151125,0.0033
300412迦南科技,2021,3,160490,0.0019
300412迦南科技,2022,0,162097,0.0000
300413芒果超媒,2015,4,91716,0.0044
300413芒果超媒,2016,4,97553,0.0041
300413芒果超媒,2017,4,108281,0.0037
300413芒果超媒,2018,7,141859,0.0049
300413芒果超媒,2019,2,128553,0.0016
300413芒果超媒,2020,1,122998,0.0008
300413芒果超媒,2021,0,131635,0.0000
300413芒果超媒,2022,0,132446,0.0000
300414中光防雷,2015,0,108958,0.0000
300414中光防雷,2016,0,110577,0.0000
300414中光防雷,2017,2,124993,0.0016
300414中光防雷,2018,0,125970,0.0000
300414中光防雷,2019,0,138584,0.0000
300414中光防雷,2020,0,131759,0.0000
300414中光防雷,2021,0,133108,0.0000
300414中光防雷,2022,1,133191,0.0008
300415伊之密,2014,0,147545,0.0000
300415伊之密,2015,0,143065,0.0000
300415伊之密,2016,0,140537,0.0000
300415伊之密,2017,0,142794,0.0000
300415伊之密,2018,0,148633,0.0000
300415伊之密,2019,0,164262,0.0000
300415伊之密,2020,1,167795,0.0006
300415伊之密,2021,0,168332,0.0000
300415伊之密,2022,1,171209,0.0006
300416苏试试验,2014,0,68593,0.0000
300416苏试试验,2015,0,92481,0.0000
300416苏试试验,2016,0,88583,0.0000
300416苏试试验,2017,0,88611,0.0000
300416苏试试验,2018,0,94505,0.0000
300416苏试试验,2019,0,111219,0.0000
300416苏试试验,2020,0,122065,0.0000
300416苏试试验,2021,0,135856,0.0000
300416苏试试验,2022,0,139729,0.0000
300417南华仪器,2014,6,84073,0.0071
300417南华仪器,2015,7,90805,0.0077
300417南华仪器,2016,9,100475,0.0090
300417南华仪器,2017,2,98207,0.0020
300417南华仪器,2018,2,99631,0.0020
300417南华仪器,2019,6,111523,0.0054
300417南华仪器,2020,4,103630,0.0039
300417南华仪器,2021,2,112259,0.0018
300417南华仪器,2022,4,134295,0.0030
300418昆仑万维,2014,27,96136,0.0281
300418昆仑万维,2015,54,123112,0.0439
300418昆仑万维,2016,22,151534,0.0145
300418昆仑万维,2017,7,148356,0.0047
300418昆仑万维,2018,3,148304,0.0020
300418昆仑万维,2019,0,145655,0.0000
300418昆仑万维,2020,0,144251,0.0000
300418昆仑万维,2021,2,165317,0.0012
300418昆仑万维,2022,2,143282,0.0014
300419浩丰科技,2014,0,61559,0.0000
300419浩丰科技,2015,0,98885,0.0000
300419浩丰科技,2016,0,120213,0.0000
300419浩丰科技,2017,0,122672,0.0000
300419浩丰科技,2018,0,130217,0.0000
300419浩丰科技,2019,0,140557,0.0000
300419浩丰科技,2020,1,138259,0.0007
300419浩丰科技,2021,1,163645,0.0006
300419浩丰科技,2022,1,142717,0.0007
300420五洋停车,2014,0,71926,0.0000
300420五洋停车,2015,0,104296,0.0000
300420五洋停车,2016,0,105716,0.0000
300420五洋停车,2017,0,115697,0.0000
300420五洋停车,2018,0,118054,0.0000
300420五洋停车,2019,0,133656,0.0000
300420五洋停车,2020,0,131551,0.0000
300420五洋停车,2021,0,140737,0.0000
300420五洋停车,2022,0,136659,0.0000
300421力星股份,2014,4,87846,0.0046
300421力星股份,2015,1,92546,0.0011
300421力星股份,2016,3,116532,0.0026
300421力星股份,2017,3,122661,0.0024
300421力星股份,2018,3,120459,0.0025
300421力星股份,2019,5,137141,0.0036
300421力星股份,2020,7,135549,0.0052
300421力星股份,2021,2,157684,0.0013
300421力星股份,2022,7,159999,0.0044
300422博世科,2015,0,129451,0.0000
300422博世科,2016,7,173047,0.0040
300422博世科,2017,3,212835,0.0014
300422博世科,2018,3,242544,0.0012
300422博世科,2019,3,231594,0.0013
300422博世科,2020,3,236678,0.0013
300422博世科,2021,3,265131,0.0011
300422博世科,2022,4,255400,0.0016
300423昇辉科技,2015,2,64799,0.0031
300423昇辉科技,2016,4,79922,0.0050
300423昇辉科技,2017,4,100808,0.0040
300423昇辉科技,2018,2,124306,0.0016
300423昇辉科技,2019,0,136285,0.0000
300423昇辉科技,2020,0,123159,0.0000
300423昇辉科技,2021,0,125026,0.0000
300423昇辉科技,2022,0,126973,0.0000
300424航新科技,2015,1,96838,0.0010
300424航新科技,2016,1,96965,0.0010
300424航新科技,2017,0,108731,0.0000
300424航新科技,2018,1,124317,0.0008
300424航新科技,2019,0,142576,0.0000
300424航新科技,2020,0,147627,0.0000
300424航新科技,2021,0,167593,0.0000
300424航新科技,2022,0,168231,0.0000
300425中建环能,2014,9,88702,0.0101
300425中建环能,2015,9,128077,0.0070
300425中建环能,2016,11,153518,0.0072
300425中建环能,2017,7,171854,0.0041
300425中建环能,2018,5,172044,0.0029
300425中建环能,2019,6,159837,0.0038
300425中建环能,2020,5,164398,0.0030
300425中建环能,2021,5,170176,0.0029
300425中建环能,2022,4,177023,0.0023
300426唐德影视,2015,1,114988,0.0009
300426唐德影视,2016,0,131481,0.0000
300426唐德影视,2017,1,137375,0.0007
300426唐德影视,2018,0,139217,0.0000
300426唐德影视,2019,0,152568,0.0000
300426唐德影视,2020,1,143893,0.0007
300426唐德影视,2021,1,146403,0.0007
300426唐德影视,2022,2,145229,0.0014
300428立中集团,2015,1,97198,0.0010
300428立中集团,2016,1,111139,0.0009
300428立中集团,2017,3,109308,0.0027
300428立中集团,2018,1,146214,0.0007
300428立中集团,2019,1,159862,0.0006
300428立中集团,2020,0,204008,0.0000
300428立中集团,2021,8,225653,0.0035
